RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8020469411434937661,34757157793737426894565371709,37272850944364299732465958205,1869902454,3473737896946584693,3473525673970054005,1886675773,1886862653,1884372285,1886862653,1884372285,1884372285,8103227456928300349,0
8020469411431398717,34757157793754033643295228221,66841536466004655148652229374749209405,1867411050,8678483994702985277,3473525673970054005,1882810173,1883323709,8092466553789959991,1883323709,1884372285,1883323709,8026666284736006461,0
8020469411432447293,34757157812118024073855726397,3628037839723582517,1867409014,3473737896946584693,3623486969687260477,1886680893,1885814077,1884372285,1886862653,1884372285,1883323709,8020456225868171581,0
8020469411450666301,34757157793809455604932494653,2051633530,1867413097,3473737896946584693,3473525673970054005,1882806589,1917926717,1884372285,1886862653,1883323709,1883323709,8092518183605785466,0
8020469411451714877,34757157830643018186795866429,37274154187963338234419360329,1869886313,3473737896946584693,3473525673970054005,1886675773,1869036861,1884372285,1886862653,1884372285,1884372285,8026666276147521341,0
8020469441481882941,34757157627661241981019312445,3695605002483226667,1867395951,3473737896946584693,3623486969687260477,1866019901,1917926717,8014558441214723389,1883323709,1883323709,1883323709,8086555536343328573,0
8020469441482931517,34757157627661246340411119933,68369268564274812656060703954504727869,1868851827,14990006938789327562078240061,3473525673970054005,1882813245,1886862653,8236646613068632381,1886862653,1884372285,1884372285,8092527009764960633,1
8020469441479392573,34757157812190057461474738493,15582379519994284467950281039,1866033781,14990006938789327562078240061,3623486969687260477,1868836925,1886862653,8236577343816491837,1886862653,1883323709,1884372285,8242839062555213117,0
8020469441480441149,34757157793677468047292329789,14963333906032586229961669949,1869899376,8678483994702985277,3473525673970054005,1868837949,1867595069,1884372285,1883323709,1883323709,1884372285,8092540203919890228,0
8020469441498660157,34757157793826067039539122493,36891897658581372837354880317,1866020724,8678483994702985277,3473525673970054005,1886677821,1870085437,1884372285,1883323709,1883323709,1883323709,8092462108495995709,1
8020469441499708733,34757157793826062589918069053,15562962329902754878689915965,1869904490,8678483994702985277,3473525673970054005,1886676797,1917926717,8092457749120967979,1883323709,1883323709,1883323709,8092462112810559865,0
8020469441496169789,34757157793826071424652887357,8606171292478029117,1869887347,8678483994702985277,3473525673970054005,1868836925,1866546493,8092513824200017707,1883323709,1883323709,1884372285,8236628999408802109,1
8020469441497218365,34757157793737426602493296957,3689633584914319677,1867395956,14990006938789327562078240061,3473525673970054005,1886678845,1916878141,8092466510854245177,1883323709,1883323709,1884372285,8026592565936604477,1
8020469441515437373,34757157812112093290954187581,8678266291419692349,1866034802,3473737896946584693,3623486969687260477,1884182845,1866546493,8092462151463819129,1883323709,1883323709,1883323709,8026592591687150397,0
8020469441516485949,34757157812128687124736989501,8606157007352117100,1867395957,3473737896946584693,3623486969687260477,1886678845,1869036861,8092527031224456058,1883323709,1884372285,1883323709,8236651006803405629,0
8020469437186915645,34757157793737402705292775741,37274154391309832364052528445,1866019689,8678483994702985277,3623486969687260477,1882806589,1870085437,1884372285,1886862653,1883323709,1883323709,8242825825468108093,0
8020469437187964221,34757157812200762603067621693,8606157295097100140,1866020724,14990006938789327562078240061,3473525673970054005,1886677821,1884174397,8031156668751505213,1883323709,1883323709,1884372285,8092540221099756335,0
8020469437184425277,34757157793743337577004220733,14918461961342490484422619197,1867395953,14990006938789327562078240061,3473525673970054005,1866019901,1884372285,8092462160035604788,1883323709,1883323709,1883323709,8092457710452298553,0
8020469437185473853,34757157627661246400539281725,64074920009567608882425774015775194429,1866031729,3473737896946584693,3473525673970054005,1882806589,1916878141,1884372285,1886862653,1884372285,1884372285,8092513785560648491,0
8020469437203692861,34757157830636830135350876477,3490068092750418997,1866032755,14990006938789327562078240061,3473525673970054005,1868837949,1886862653,8092531433566979896,1883323709,1883323709,1884372285,8092531382044149626,0
8020469437204741437,34757157793754029202300432189,14918461961342490484422619197,1866033779,8678483994702985277,3473525673970054005,1868855101,1885814077,8092540199592739631,1886862653,1883323709,1883323709,8236646565807219517,0
8020469437201202493,34757157830642989590903606589,3628037861230591293,1866031733,8678483994702985277,3623486969687260477,1866037053,1883323709,8092535823021066037,1883323709,1883323709,1883323709,8092462155758792058,1
8020469437202251069,34757157793677472445334975293,15583588409214820624204723005,1866034799,3473737896946584693,3473525673970054005,1882810173,1916878141,1884372285,1886862653,1883323709,1884372285,8092531416420668215,0
8020469437220470077,34757157793743308985455824189,3562177114725760317,1868849780,3473737896946584693,3623486969687260477,1886664765,1884372285,8236572898543487293,1883323709,1884372285,1883323709,8086611611423427901,0
8020469437221518653,34757157627644656926153591101,843658301,1869903475,8678483994702985277,3623486969687260477,1868837949,1916878141,1884372285,1883323709,1883323709,1884372285,8103158213448385853,1
8020469432891948349,34757157812124225319451710781,15538820411844202014624539453,1867413108,3473737896946584693,3473525673970054005,1867395133,1886862653,1884372285,1883323709,1883323709,1884372285,8092540216774052661,1
8020469432892996925,34757157793677468038719161661,8674892942500976957,1869885300,8678483994702985277,3623486969687260477,1866031933,1867595069,8092466562379902265,1883323709,1883323709,1883323709,8086607256326586685,0
8020469432889457981,34757157812112084786918941501,15253353228539574290928319805,1868851824,3473737896946584693,3473525673970054005,1882811197,1866546493,1884372285,1886862653,1883323709,1884372285,8092457714765087542,0
8020469432890506557,34757157812184175366323918141,67045319381349691932942008483347524197,1869885295,3473737896946584693,3473525673970054005,1868838973,1869036861,1884372285,1886862653,1884372285,1883323709,8092462138577535866,0
8020469432908725565,34757157793743317785843815741,3490344920572450109,1919185522,3473737896946584693,3473525673970054005,1886675773,1886862653,1884372285,1886862653,1883323709,1884372285,8236572932906106173,0
8020469432909774141,34757157812190044280216241469,65512232491340598041284310091914755389,1866034803,8678483994702985277,3623486969687260477,1869886525,1867595069,8092540216772617527,1883323709,1884372285,1883323709,8236651019688298813,1
8020469432906235197,34757157793743337585590294845,15918243595479732702559227197,1867412073,3473737896946584693,3623486969687260477,1886680893,1916878141,8092466540906112311,1886862653,1883323709,1884372285,8092466545200030006,0
8020469432907283773,34757157812200782115069448509,287957454092771879191660951500320451661085757232,1866037876,8678483994702985277,3623486969687260477,1866020925,1869036861,8092462164351211320,1883323709,1883323709,1883323709,8092535810137613615,1
8020469432925502781,34757157793665373415106106685,14963192179538525642161795657,1866033776,3473737896946584693,3473525673970054005,1886679869,1917926717,1884372285,1886862653,1883323709,1883323709,8092527009767444797,0
8020469432926551357,34757157793671247289689535293,3484221748875248748,1866034803,3473737896946584693,3623486969687260477,1868836925,1869036861,1884372285,1883323709,1884372285,1883323709,8092457714747266938,1
8020469428596981053,34757157793681976044981539133,15299435446242615081825886548,1866036842,14990006938789327562078240061,3623486969687260477,1886680893,1869036861,8092540225363985207,1886862653,1884372285,1883323709,8092522616013415802,0
8020469428598029629,34757157793681980447305188669,15891585836829142499740776253,1868849779,3473737896946584693,3623486969687260477,1886662717,1917926717,1884372285,1886862653,1883323709,1884372285,8014554038874625341,0
8020469428594490685,34757157627661259581796342077,8678237991781952317,1869903471,3473737896946584693,3473525673970054005,1869903677,1870085437,1884372285,1886862653,1884372285,1883323709,8092457753436579128,0
8020469428595539261,34757157812117999841648787773,3623487197267650365,1866020713,3473737896946584693,3623486969687260477,1882806589,1866546493,1884372285,1886862653,1883323709,1884372285,8092513841379885879,0
8020469428613758269,34757157830642994281023229245,15919373550516340026241599310,1866037865,8678483994702985277,3623486969687260477,1886679869,1866546493,8092540173824387380,1886862653,1884372285,1884372285,8103236222953342269,0
8020469428614806845,34757157793743333136055889725,3706305475368140093,1867413106,8678483994702985277,3623486969687260477,1882809149,1917926717,1884372285,1886862653,1884372285,1884372285,8092513828508953978,0
8020469428611267901,34757157793737422500847375677,3545565671548408885,1869901428,3473737896946584693,3473525673970054005,1882811197,1885814077,8092457766285431674,1883323709,1883323709,1883323709,1868837738,0
8020469428612316477,34757157830636834524826655037,37821778879456028357643681085,1869903465,3473737896946584693,3473525673970054005,1882811197,1870085437,1884372285,1886862653,1884372285,1883323709,8103231824910707517,0
8020469428630535485,34757157793743308963946387773,14963409537327537079730201937,1866035829,14990006938789327562078240061,3623486969687260477,1886662717,1916878141,8092466532332951352,1883323709,1883323709,1884372285,8242769784751609149,0
8020469428631584061,34757157793677448243194258237,3634178921381966699,1866037874,3473737896946584693,3623486969687260477,1886680893,1916878141,1884372285,1886862653,1883323709,1884372285,8014567211525035325,0
8020469389942275389,34757157812117986965338282301,14963132024562026721907985725,1869900394,14990006938789327562078240061,3473525673970054005,1886680893,1867595069,8092466540906112308,1886862653,1883323709,1884372285,8242847862941442877,0
8020469389943323965,34757157627661251073449350461,8600029420525272381,1869902451,14990006938789327562078240061,3473525673970054005,1886664765,1870085437,8092527014044590458,1883323709,1884372285,1884372285,8031104961620960061,1
8020469389939785021,34757157793671247010517700925,3700403606287046973,1867395945,8678483994702985277,3473525673970054005,1886673213,1886862653,8242769789027312445,1883323709,1883323709,1883323709,8092462138594316075,0
8020469389940833597,34757157793737431000587651389,15299273594357016337988402493,1866019698,8678483994702985277,3623486969687260477,1882806589,1916878141,1884372285,1886862653,1883323709,1884372285,8092540208184117565,0
8020469389959052605,34757157812184133309983512893,8606204286419227701,1866020725,3473737896946584693,3473525673970054005,1866019901,1883323709,8092457766285436216,1883323709,1883323709,1884372285,8014493544262750525,1
8020469389960101181,34757157793809464409633669437,15562819423104980645950222141,1869904501,3473737896946584693,3473525673970054005,1882812221,1885814077,8236581737568037693,1883323709,1884372285,1884372285,8086607264912654653,0
8020469389956562237,34757157627644634918720529213,3562139722692585277,1869885301,8678483994702985277,3473525673970054005,1868851005,1885814077,8014571661144714045,1883323709,1884372285,1883323709,8086607256343364925,1
8020469389957610813,34757157793665340434037954877,15299435446176749937275593044,1866036854,8678483994702985277,3473525673970054005,1868852029,1870085437,8092462164347348797,1883323709,1884372285,1884372285,8092531424992783672,1
8020469389975829821,34757157812256191183196735805,3473737896830587957,1867394933,14990006938789327562078240061,3473525673970054005,1886676797,1870085437,8092531377765967156,1886862653,1884372285,1883323709,8092462160038414136,0
8020469389976878397,34757157812272811113213742397,844707449,1868851825,14990006938789327562078240061,3623486969687260477,1882814269,1870085437,8092457766300838197,1886862653,1883323709,1884372285,8092540208200895289,0
8020469385647308093,34757157812112089184983665981,15918244739410387783946550589,1869886320,8678483994702985277,3473525673970054005,1867397181,1867595069,8092540203890208122,1883323709,1883323709,1883323709,8092462112792339765,0
8020469385648356669,34757157812196274113101649213,37272850889039294643559677245,1867410035,8678483994702985277,3473525673970054005,1886673213,1867595069,1884372285,1886862653,1883323709,1884372285,8236581720406319933,0
8020469385644817725,34757157812128682718149428541,68170688482910373081641253172428619069,1869903478,8678483994702985277,3623486969687260477,1868854077,1866546493,8092462147168850735,1883323709,1883323709,1884372285,8242769776157803837,0
8020469385645866301,34757157812190057478633963837,3484222028048122988,1867410031,3473737896946584693,3473525673970054005,1886664765,1870085437,1884372285,1886862653,1883323709,1884372285,8014558445526467901,0
8020469385664085309,34757157793737402430465202493,8599964789893379893,1866035823,3473737896946584693,3473525673970054005,1886662717,1867595069,8242847854354320701,1883323709,1884372285,1883323709,8086629199312012605,0
8020469385665133885,34757157830702939375830254909,14963192179538525642161795657,1866034802,3473737896946584693,3473525673970054005,1886663741,1870085437,8092522611703107371,1883323709,1884372285,1883323709,8026666289015647037,0
8020469385661594941,34757157793749501396287704381,3689647891370358636,1869899379,3473737896946584693,3623486969687260477,1868852029,1869036861,8092466549510335787,1886862653,1883323709,1883323709,8236655387685373245,0
8020469385662643517,34757157793671251412856752445,844787517,1866020723,3473737896946584693,3623486969687260477,1868837949,1869036861,1884372285,1886862653,1884372285,1883323709,8092535831643185981,0
8020469385680862525,34757157812196236729690977085,15537649246572747828918041917,1867411059,3473737896946584693,3623486969687260477,1886673213,1866546493,1884372285,1886862653,1884372285,1884372285,8092526983993773878,0
8020469385681911101,34757157812196250202999509309,3562402488724572477,1866032752,8678483994702985277,3473525673970054005,1866036029,1916878141,1884372285,1886862653,1883323709,1883323709,8092457736222098298,0
8020465026255502653,34757157812118008680689063229,36963162891250934372502682941,1866032758,3473737896946584693,3623486969687260477,1886678845,1870085437,8092540225398595894,1883323709,1883323709,1883323709,8242830249263785789,0
8020465026256551229,34757157627644648452215238461,37246331277399553798196966995,1868854899,3473737896946584693,3623486969687260477,1868837949,1885814077,1884372285,1867595069,1883323709,1883323709,8092513828512819511,1
8020465026253012285,34757157793671264594095987005,3623486961128325437,1866019701,14990006938789327562078240061,3473525673970054005,1868847421,1867595069,8092462112807733039,1883323709,1883323709,1884372285,8092462155778048821,1
8020465026254060861,34757157793754037981214624061,3700403606184210291,1867409013,3473737896946584693,3623486969687260477,1886677821,1869036861,1884372285,1886862653,1883323709,1884372285,8236650993953098045,0
8020465026272279869,34757157812117986681866569021,14989930292360802897528044861,1867396980,3473737896946584693,3473525673970054005,1868836925,1917926717,8020469415710255933,1883323709,1883323709,1884372285,8026661839443482941,0
8020465026273328445,34757157812190044284511211837,65512816244746454218610580916076100925,1869904496,14990006938789327562078240061,3473525673970054005,1868853053,1870085437,8236633414648089917,1883323709,1883323709,1884372285,8242774199974117693,1
8020465026269789501,34757157812256237079234037053,14963193526221806297814220093,1866019690,14990006938789327562078240061,3623486969687260477,1868838973,1866546493,8092518217968346490,1886862653,1883323709,1883323709,8092462108495988536,0
8020465026270838077,34757157627661241959546965309,8661622146360360253,1866032752,8678483994702985277,3473525673970054005,1868849981,1916878141,8092457744809224570,1883323709,1883323709,1883323709,8026648683944693053,0
8020465026289057085,34757157812200782072102997309,8811634028175903037,1869903476,3473737896946584693,3623486969687260477,1882812221,1916878141,1884372285,1886862653,1884372285,1883323709,8242825864103553853,0
8020465026290105661,34757157812118024060968325437,14989727193935419963185787709,1866035829,3473737896946584693,3473525673970054005,1866020925,1885814077,1884372285,1886862653,1883323709,1883323709,8242834617282937149,0
8020465021960535357,34757157812128720110083338045,14990005776659687989339382589,1866036854,3473737896946584693,3473525673970054005,1886673213,1916878141,1884372285,1883323709,1883323709,1884372285,8103218686588304701,0
8020465021961583933,34757157830719583739900809533,15254464184124429910125326921,1869900394,3473737896946584693,3623486969687260477,1886679869,1866546493,8092540173825434927,1886862653,1884372285,1884372285,8014554013107316541,0
8020465021958044989,34757157793677439442808693565,3623534261587885373,1866020723,3473737896946584693,3473525673970054005,1886678845,1886862653,8092457766300829562,1883323709,1883323709,1883323709,8092535818742876985,0
8020465021959093565,34757157830642993993261870909,15299435446170847720166876492,1866034802,14990006938789327562078240061,3623486969687260477,1886678845,1916878141,8092466532345862010,1883323709,1883323709,1884372285,8092518187921402166,1
8020465021977312573,34757157812200749086773441341,14918680315303166253225113405,1867414131,3473737896946584693,3623486969687260477,1868851005,1884174397,1884372285,1886862653,1884372285,1883323709,8086620459089612093,0
8020465021978361149,34757157812128704716920549181,8678237991781952317,1867412086,3473737896946584693,3473525673970054005,1886673213,1884174397,1884372285,1886862653,1883323709,1883323709,8092518209392361789,0
8020465021974822205,34757157812184166273909215549,15562759157175296648356836413,1919168372,3473737896946584693,3623486969687260477,1886663741,1916878141,1884372285,1886862653,1884372285,1883323709,8092535814429762938,0
8020465021975870781,34757157793681980404358016829,8674892989744627005,1866020721,14990006938789327562078240061,3623486969687260477,1886676797,1883323709,8092466549508951855,1886862653,1884372285,1883323709,8092527014045639983,0
8020465021994089789,34757157812118033149134526781,3545865009226987372,1866034805,3473737896946584693,3473525673970054005,1886676797,1866546493,8092527018339560825,1883323709,1884372285,1883323709,8092518209375590197,0
8020465021995138365,34757157627644656908971242301,15918182204808652223168986429,1866036842,3473737896946584693,3473525673970054005,1886676797,1869036861,1884372285,1886862653,1883323709,1884372285,8092513841378446202,0
8020465017665568061,34757157812124216463226718525,3623534248665755497,1866031728,3473737896946584693,3623486969687260477,1882810173,1883323709,8092462160052377400,1883323709,1884372285,1884372285,8031152279277485373,0
8020465017666616637,34757157793809468777612925245,3473475362725319732,1867394931,8678483994702985277,3623486969687260477,1868852029,1870085437,8236577339558938941,1883323709,1883323709,1883323709,8020408968340526397,0
8020465017663077693,34757157812200749129706327357,15299435446089510024718341962,1866031732,14990006938789327562078240061,3623486969687260477,1868847421,1866546493,8236637808368902973,1886862653,1883323709,1884372285,8092531407813956407,1
8020465017664126269,34757157793681943063909845309,15299274811497276553480846653,1866032753,3473737896946584693,3623486969687260477,1886679869,1885814077,1884372285,1886862653,1884372285,1884372285,8020473787985584957,0
8020465017682345277,34757157812272802308530788669,8661622129094114621,1866032755,3473737896946584693,3473525673970054005,1882811197,1870085437,1884372285,1886862653,1883323709,1883323709,8103158157614868285,0
8020465017683393853,34757157793826075827043258685,8606171288184503613,1866036849,8678483994702985277,3623486969687260477,1868838973,1866546493,8092457740514252587,1883323709,1883323709,1883323709,8092457749122337592,0
8020465017679854909,34757157812256199975044075837,3700048438246066493,1867394931,3473737896946584693,3473525673970054005,1886680893,1883323709,8092466532332950325,1883323709,1884372285,1884372285,8092535805873374006,0
8020465017680903485,34757157793743322179545023805,8602835683434772541,1866032746,8678483994702985277,3473525673970054005,1868852029,1917926717,8092531429286309174,1883323709,1883323709,1884372285,8086616035273300285,0
8020465017699122493,34757157793681960643209621309,8600011828339227965,1867414133,14990006938789327562078240061,3623486969687260477,1886675773,1917926717,8092462151466311979,1883323709,1884372285,1884372285,8014489184869896509,1
8020465017700171069,34757157812272802312860685629,8600016466937393013,1869885297,3473737896946584693,3623486969687260477,1868837949,1884174397,1884372285,1886862653,1883323709,1883323709,8092535823021069112,0
8020465013370600765,34757157812124187931758981949,8606156998826868029,1868850794,3473737896946584693,3623486969687260477,1868855101,1884174397,8092466536626869046,1883323709,1883323709,1883323709,8086607234850704701,0
8020465013371649341,34757157830643013793093207357,15562758050879530396376579389,1867414121,3473737896946584693,3473525673970054005,1882806589,1867595069,1884372285,1886862653,1883323709,1883323709,8092457749137736569,0
8020465013368110397,34757157627661246396229964093,8606157295097100140,1866033782,3473737896946584693,3623486969687260477,1868853053,1869036861,8092535831647055225,1883323709,1883323709,1883323709,8092457740531034422,1
8020465013369158973,34757157793826100033478938941,3490115118231336812,1867414122,8678483994702985277,3623486969687260477,1868838973,1917926717,1884372285,1886862653,1883323709,1883323709,8086620454774003005,0
8020465013387377981,34757157793754009449796169533,3473737849701944426,1919169385,3473737896946584693,3473525673970054005,1882796093,1869036861,8092531416383246137,1883323709,1883323709,1884372285,8092531407793309496,1
8020465013388426557,34757157830702972361128760637,15891864437952851174111195721,1869901418,3473737896946584693,3623486969687260477,1867412285,1917926717,8014545259943316797,1883323709,1883323709,1883323709,8014545242800865597,0
8020465013384887613,34757157793737426611083233597,14990917082551041816607208003,1867409013,8678483994702985277,3473525673970054005,1868854077,1867595069,1884372285,1886862653,1884372285,1883323709,8092457744828813178,0
8020465013385936189,34757157793749510239591813437,15253353228889443271703164733,1867409009,3473737896946584693,3623486969687260477,1886663741,1885814077,1884372285,1886862653,1884372285,1884372285,8242821461781333309,0
8020465013404155197,34757157830642998356944777021,3623534506318057593,1866032752,14990006938789327562078240061,3473525673970054005,1886678845,1886862653,8092466549512817530,1886862653,1883323709,1883323709,8092526979682026813,0
8020465013405203773,34757157812184155291630000445,8600310917009325373,1866035823,3473737896946584693,3623486969687260477,1886675773,1917926717,8092466506545316651,1883323709,1883323709,1884372285,8092531416403895674,0
8020465043435371837,34757157812256208775384219965,64074914462977196585045283621546966333,1869887344,3473737896946584693,3473525673970054005,1886664765,1883323709,8242821474665185597,1883323709,1883323709,1883323709,8092522624603341620,0
8020465043436420413,34757157830636834816917988157,8678288255784146237,1866019698,14990006938789327562078240061,3473525673970054005,1886679869,1917926717,8092457740515627830,1883323709,1883323709,1884372285,8092462147168854325,0
8020465043432881469,34757157793671260200363708733,15847058587849879494253429053,1869885289,3473737896946584693,3623486969687260477,1868836925,1916878141,8092466510854248249,1883323709,1884372285,1883323709,8031161071092976957,0
8020465043433930045,34757157812124192334083679037,37845958557721578647469642045,1919187568,3473737896946584693,3623486969687260477,1866019901,1886862653,1884372285,1883323709,1884372285,1883323709,8092462151483082543,1
8020465043452149053,34757157830642980764745814333,3706305484059666237,1866037877,8678483994702985277,3623486969687260477,1886675773,1884372285,8092457736220660536,1883323709,1884372285,1884372285,8092531382026327855,0
8020465043453197629,34757157793749530322842110269,8678237991781952317,1869903465,8678483994702985277,3473525673970054005,1868855101,1883323709,8092462164331939705,1883323709,1883323709,1883323709,8092527022631707001,0
8020465043449658685,34757157812117995486551962429,3634239093895281981,1866019689,8678483994702985277,3623486969687260477,1886662717,1885814077,1884372285,1886862653,1883323709,1883323709,8092531433566983485,0
8020465043450707261,34757157793737389223409700157,3623501520950082877,1919187572,8678483994702985277,3473525673970054005,1868837949,1869036861,8092531416386062133,1883323709,1883323709,1883323709,8092531424977046329,0
8020465043468926269,34757157812272844094267617085,3628004884439526001,1867413104,8678483994702985277,3623486969687260477,1886679869,1917926717,8092457714762601268,1883323709,1884372285,1883323709,8092535831629221675,0
8020465043469974845,34757157812196282870538912061,15538820412060689003627101501,1866036853,3473737896946584693,3473525673970054005,1868853053,1917926717,8242839041063211325,1883323709,1884372285,1884372285,8086551185541458749,0
8020465039140404541,34757157793749497041190866237,3551456863418529853,1919186550,3473737896946584693,3473525673970054005,1882806589,1917926717,1884372285,1886862653,1884372285,1884372285,8092535818727544629,0
8020465039141453117,34757157830719550776026808637,36963225407262073467625427261,1869903475,14990006938789327562078240061,3623486969687260477,1886676797,1916878141,8092540225380770105,1885814077,1883323709,1884372285,8242839071146198333,1
8020465039137914173,34757157812256195297793625405,8606171301067903293,1866036853,3473737896946584693,3623486969687260477,1868838973,1870085437,8092540208201941814,1883323709,1883323709,1883323709,8092513841395225401,0
8020465039138962749,34757157812256224164250611517,15891864437952851174111195721,1869902448,8678483994702985277,3473525673970054005,1886677821,1885814077,1884372285,1886862653,1883323709,1883323709,8026653090582188349,0
8020465039157181757,34757157812128728897601826621,160091198037431111742419981743008726333,1869901426,8678483994702985277,3473525673970054005,1868837949,1870085437,1884372285,1886862653,1884372285,1884372285,8092457744829868342,0
8020465039158230333,34757157793743337572709265213,15562759157175272476283190589,1869887350,14990006938789327562078240061,3473525673970054005,1868853053,1916878141,8092457757714762550,1886862653,1883323709,1883323709,8092527035516601144,0
8020465039154691389,34757157812128687416809047357,3700376900149394749,1869887347,3473737896946584693,3623486969687260477,1867397181,1916878141,8236572924299006269,1883323709,1883323709,1883323709,8092462164348718905,0
8020465039155739965,34757157793681976032095589693,862926384,1866036853,14990006938789327562078240061,3623486969687260477,1882809149,1869036861,8092466549512824121,1886862653,1883323709,1883323709,8103231880758183229,0
8020465039173958973,34757157812128682696639993149,8602835395707689277,1866032753,3473737896946584693,3623486969687260477,1886662717,1885814077,8092535780107447599,1886862653,1883323709,1883323709,8236572898543491389,0
8020465039175007549,34757157812112080388873863485,15300402295013883135938681149,1866032753,14990006938789327562078240061,3473525673970054005,1868854077,1867595069,8236581728978096445,1886862653,1884372285,1884372285,8086624831332772669,1
8020465034845437245,34757157812196258724231399741,3483922660250833013,1866033769,14990006938789327562078240061,3473525673970054005,1886676797,1917926717,8031161062501992765,1886862653,1884372285,1883323709,8092522637507518772,0
8020465034846485821,34757157793826071424650398013,3551775979442956908,1867395946,8678483994702985277,3623486969687260477,1882814269,1869036861,8092457766303651631,1883323709,1883323709,1884372285,8092522620291605813,0
8020465034842946877,34757157793754038028475003709,37272647863746487519615266877,1869887346,3473737896946584693,3473525673970054005,1886663741,1885814077,1884372285,1886862653,1883323709,1883323709,8092466536608656761,0
8020465034843995453,34757157793737426559560409917,15299435446026426897958124861,1869904495,14990006938789327562078240061,3623486969687260477,1886673213,1866546493,8236581746160790333,1883323709,1883323709,1883323709,8236655404884511037,0
8020465034862214461,34757157793681943338786382653,36936629020567657864030010685,1869886326,3473737896946584693,3473525673970054005,1886662717,1870085437,1884372285,1886862653,1883323709,1883323709,8092531416387112761,0
8020465034863263037,34757157793809447109486136637,65513424559241881220994325968206642493,1869886324,3473737896946584693,3473525673970054005,1886679869,1884372285,8092518235148208943,1883323709,1883323709,1883323709,8092457740518116153,0
8020465034859724093,34757157793665364614701338941,37272710546210631450430487869,1867395954,3473737896946584693,3623486969687260477,1886664765,1885814077,8092535801547680057,1886862653,1883323709,1883323709,1919181418,0
8020465034860772669,34757157793754000937121698109,2003792249,1867412084,3473737896946584693,3623486969687260477,1868838973,1866546493,8092462160069150585,1883323709,1883323709,1883323709,8236646600165512509,0
8020465034878991677,34757157830642989586657532221,15608816563503374760581289802,1867410025,3473737896946584693,3473525673970054005,1868853053,1886862653,1884372285,1886862653,1884372285,1884372285,8092466558082110781,0
8020465034880040253,34757157793671284389651629373,3490082386399413356,1866033782,3473737896946584693,3623486969687260477,1886677821,1886862653,8092531433579892523,1883323709,1884372285,1883323709,8086611662977329981,0
8020465030550469949,34757157812112075715963732285,37247242860501308619567162726,1867410034,3473737896946584693,3473525673970054005,1882806589,1884372285,1884372285,1883323709,1883323709,1884372285,8103218669438782781,0
8020465030551518525,34757157812256212872831913277,3628018044165379389,1866037873,3473737896946584693,3623486969687260477,1867396157,1917926717,8092457749122339631,1883323709,1883323709,1884372285,8092522616012041528,0
8020465030547979581,34757157812184133305709188413,37272647901052280411345993021,1866019695,8678483994702985277,3623486969687260477,1868854077,1883323709,8242847837156233533,1883323709,1884372285,1883323709,8242765352309320509,0
8020465030549028157,34757157812190053067702562621,15562758051311844053271983683,1866034805,3473737896946584693,3623486969687260477,1886678845,1917926717,8092466545230760751,1883323709,1883323709,1884372285,8092526979683413304,0
8020465030567247165,34757157812200749086769566013,37201382705207568880745722441,1867395951,8678483994702985277,3473525673970054005,1886677821,1917926717,8092466532330466615,1883323709,1884372285,1884372285,8092540208214858045,0
8020465030568295741,34757157812112121878256509757,65710574571679657794037092152831717203,1869885300,14990006938789327562078240061,3623486969687260477,1886663741,1883323709,8092466549496041271,1886862653,1883323709,1884372285,8020478237574522685,0
8020465030564756797,34757157793665364567472100669,15872502624600538444794065226,1866020713,3473737896946584693,3473525673970054005,1868847421,1916878141,8092535827317478265,1883323709,1883323709,1884372285,8103214267101176637,0
8020465030565805373,34757157793809455583459110717,15582308703880460556521730877,1867407983,14990006938789327562078240061,3473525673970054005,1886673213,1917926717,8092531412091103542,1883323709,1883323709,1884372285,8086611637208962365,1
8020465030584024381,34757157812200753510571536189,862929213,1866018666,8678483994702985277,3623486969687260477,1866033981,1917926717,8092462134299347755,1883323709,1883323709,1883323709,8014562852146146109,0
8020465030585072957,34757157812200744710184981821,14989788584694944320308072765,1867395956,3473737896946584693,3473525673970054005,1886677821,1884372285,1884372285,1886862653,1883323709,1884372285,8236637812679203133,0
8020464991895764285,34757157793671251687719258429,15919373477089624218131709245,1866032758,8678483994702985277,3623486969687260477,1868838973,1886862653,8031096195624878397,1883323709,1883323709,1883323709,8092466558102758778,1
8020464991896812861,34757157830702939354319443261,3628037861230591293,1866018678,14990006938789327562078240061,3473525673970054005,1868836925,1884174397,8092527026930535222,1883323709,1883323709,1884372285,8236633401763187005,0
8020464991893273917,34757157793681976036424119101,8606208985046339901,1866037876,14990006938789327562078240061,3623486969687260477,1886677821,1870085437,8236642215023167805,1883323709,1884372285,1884372285,8092518213657645945,0
8020464991894322493,34757157812196236673870682429,37272850925716859623754121533,1866034793,8678483994702985277,3473525673970054005,1886680893,1917926717,1884372285,1886862653,1884372285,1883323709,8092462112807734138,0
8020464991912541501,34757157793671275593508277565,64074914462977196585045283621546966333,1866019702,3473737896946584693,3623486969687260477,1869886525,1869036861,1884372285,1886862653,1883323709,1883323709,8092457714781869878,0
8020464991913590077,34757157793677481237133018429,8678266244174003517,1866037873,3473737896946584693,3623486969687260477,1882806589,1886862653,1884372285,1886862653,1883323709,1883323709,8092518235166032189,0
